title,popularity,vote_average,runtime,genres,original_language,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,Unknown,War,Western
World War Three,0.764,6.9,88,"War,Drama,TVMovie",de,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Flesh Computer,0.834,5.0,13,ScienceFiction,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Rugrats Chanukah,1.152,6.625,24,"Family,Animation",en,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Axis of Evil Comedy Tour,0.937,7.3,63,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mirage,1.025,6.7,100,"Drama,Romance",fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Mike,1.218,5.5,86,"Comedy,Drama",fr,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0cm⁴,1.185,6.8,22,Unknown,ja,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Visit to the Louvre,0.881,6.6,49,Documentary,fr,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los secretos de La Roja – Campeones del mundo,0.932,6.1,90,Documentary,es,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Jailhouse,1.234,4.0,86,"Thriller,Horror,Mystery",en,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Little Senegal,0.633,6.1,97,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Modern Musketeer,0.969,5.25,68,"Adventure,Comedy,Western",en,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Hidden Tiger,0.6,7.9,91,"Documentary,Drama",pt,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
...Remote..... Remote....,0.6,6.1,10,Unknown,de,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Girl X Girl,1.171,6.8,80,Comedy,ko,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dreamer of Oz,1.256,7.375,100,"Family,Drama,Fantasy",en,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Swamp Fire,1.037,5.4,69,"Drama,Adventure,Action",en,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Click,0.6,5.3,127,"Drama,Comedy,Thriller,ScienceFiction,Mystery",hi,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Dark Fortune,0.647,6.2,113,Drama,de,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Great Alone,1.172,7.6,80,"Drama,Documentary,Adventure",en,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Old-Timers,0.865,5.875,85,Drama,cs,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Names of the Flowers,0.635,6.6,79,Drama,es,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sailor,0.616,5.0,16,Fantasy,nl,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Les Enfoirés 2012 - Le Bal des Enfoirés,0.906,7.2,210,Music,en,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"My Skin, Luminous",0.841,4.375,40,Fantasy,es,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28 Minutes for 3 Million Dollars,0.6,5.6,90,Crime,it,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holidaze,0.656,6.0,6,"Romance,Fantasy,Animation,Family",en,8,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Studies on Hysteria,0.633,5.4,8,Drama,de,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dancing Skeleton,0.6,4.5,1,"Comedy,Horror",en,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Candyman: The David Klein Story,1.152,6.6,75,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flamenco at 5:15,0.642,6.1,29,"Documentary,Music",en,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Changing Landscapes,0.6,7.6,22,"Documentary,TVMovie",fr,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Improvised and Purposeful: Cinema Novo,0.834,7.9,33,Documentary,pt,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home,0.887,5.75,91,"Comedy,Drama",en,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Allá en el Rancho Grande,0.831,5.5,98,"Music,Romance,Comedy",es,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Mr. Miao,0.692,4.5,89,"Animation,Action,History,Fantasy,Drama",zh,8,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Africa Before Dark,0.6,5.813,6,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bus Story,0.676,5.25,11,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Awake, a Dream from Standing Rock",0.98,6.6,84,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Paws,1.237,6.0,92,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fernandel the Dressmaker,1.188,7.1,95,Comedy,fr,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backyard Ashes,1.188,6.688,90,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children 404,0.6,6.2,76,Documentary,ru,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Straits of Love and Hate,0.734,7.2,108,Drama,ja,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
King Lines,0.952,6.6,55,"Adventure,Documentary",en,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Flash,0.653,7.4,77,Comedy,de,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hell on Wheels,1.218,8.0,123,Documentary,de,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tonto Woman,1.25,6.375,35,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jump Boys!,0.909,6.8,84,Documentary,zh,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil Outside,0.92,4.2,103,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S&M Sally,0.627,4.2,80,"Romance,Comedy",en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cowboy Junction,1.106,4.4,80,"Drama,Thriller,Romance",en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
The Ghost Valley,0.991,6.6,102,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Child,0.6,5.1,75,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inside Kilian Jornet,0.6,7.9,40,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pio XI e Marconi,0.903,4.6,6,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dear Diary,1.104,6.0,22,"Romance,Comedy,Drama",en,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
What is Art,1.162,10.0,62,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunting Down the Nazis,1.049,7.2,86,"Documentary,History,TVMovie",fr,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Rhythm is it!,1.171,6.6,100,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smoking Club (129 normas),0.837,5.2,80,Comedy,es,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black February,0.833,6.2,116,"Comedy,Drama",ar,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lichtmond - Moonlight,0.873,7.25,49,"Animation,Music",en,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Little Train Robbery,0.6,5.1,10,"Action,Crime",en,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brat,0.978,6.1,60,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennerwein,1.176,5.063,87,"Drama,Western",de,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
No-brain and Unhappiness,0.6,7.875,21,Animation,zh,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Taylor - #Franglais,0.632,9.0,70,Comedy,fr,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Stitch,1.171,4.563,94,TVMovie,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ded na si Lolo,1.253,5.1,90,Comedy,tl,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dear Friend,0.629,5.9,15,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Handsworth Songs,1.06,5.375,61,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Phantom of the Red House,0.963,5.2,91,"Comedy,Horror",es,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
American Addict,0.656,5.8,98,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blocks,0.945,6.25,11,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty,1.093,4.8,10,"Drama,Romance",en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Rope a Dope 2,0.634,5.4,18,"Comedy,Action",en,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Far Out Isn't Far Enough: The Tomi Ungerer Story,1.142,7.1,98,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resurrection,0.904,6.6,65,Drama,it,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Psyched by the 4D Witch (A Tale of Demonology),1.096,2.875,81,Horror,en,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Chase,0.6,4.9,13,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I, Pierre Rivière, Having Slaughtered My Mother, My Sister and My Brother…",0.952,5.9,130,"Crime,Drama",fr,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Taste of Cement,0.6,7.0,85,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc's Kingdom,1.055,5.375,90,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Musketeers 20 Years Later,0.954,6.0,300,Adventure,ru,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sleepwalking in the Rift,1.211,6.2,2,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
What on Earth!,0.692,6.1,10,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Journey to Avebury,0.941,6.6,10,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Beasts of Terror,0.831,3.9,83,"Action,Crime",es,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Face,0.733,5.813,6,Drama,pl,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing Time at Home,0.831,6.5,3,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeadTime,0.733,2.9,97,"Horror,Thriller",en,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Benvenuta,1.111,6.0,105,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsar et tsarine entrant dans l'église de l'Assomption,0.653,4.2,1,Documentary,xx,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Flight of the Gossamer Condor,0.6,6.0,27,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Children of Chaos,0.978,4.6,98,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wrong Rock,0.6,6.8,14,"Animation,Drama",en,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Protéa,0.667,4.8,49,"Action,Crime,Mystery",fr,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Wooden Camera,0.6,6.4,92,"Drama,Family",en,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24 Hours in the Life of a Woman,1.259,5.4,107,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clandestinos,0.622,6.2,98,"Drama,War,History,Romance",es,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Love on the Ground,1.225,6.0,176,"Romance,Comedy,Drama,Fantasy",fr,8,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Pretty Maid Café,0.6,7.5,64,"Drama,Romance",ja,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The Shadow of the Bat,0.6,5.4,90,"Adventure,Horror,Thriller",es,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Ein bisschen bleiben wir noch,0.727,6.375,102,Drama,de,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fine Manners,0.618,6.1,86,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Satanist,0.716,4.4,64,Horror,en,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dans la tête du tueur,1.031,5.8,120,"Crime,TVMovie",fr,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dripped,1.087,5.7,8,Animation,xx,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freedom to Read,0.6,4.1,14,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"20,000 Kisses",1.216,5.4,91,"Romance,Comedy",es,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eye of the Storm,0.834,3.813,98,"Thriller,Romance",en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
La La La at Rock Bottom,0.955,6.6,103,"Drama,Comedy",ja,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ping Pong,0.833,7.1,80,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glauber Rocha - The Movie, Brazil's Labyrinth",0.894,5.8,97,Documentary,pt,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lift,1.195,3.1,88,"Mystery,Thriller",ru,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Charro of Toluquilla,0.836,6.1,90,Documentary,es,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sainte Barbe,0.6,4.4,8,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holding Your Breath,0.6,6.4,6,Animation,en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manieggs - Revenge of the Hard Egg,1.088,5.1,90,"Animation,Comedy",en,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Row Your Boat,1.179,3.25,106,"Drama,Romance,Crime",en,8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Superflat Monogram,0.725,5.375,5,Animation,ja,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Short Love Story in Stop Motion,0.6,6.0,3,"Animation,Romance",en,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Selective Service System,0.6,4.2,13,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Odds,1.28,5.714,92,"Crime,Mystery",en,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Eloquent Peasant,0.6,7.1,20,"History,Drama",ar,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
El baúl macabro,0.61,5.5,79,"Mystery,Horror,ScienceFiction",es,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"Love, Plastic and Noise",0.94,5.938,83,Drama,pt,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Larry Flynt: The Right to Be Left Alone,1.156,5.875,74,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Big Lebowski 2,0.944,3.0,3,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabellum,0.909,6.0,75,Unknown,es,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Conversaciones,0.934,6.2,97,"Comedy,Drama,Mystery",es,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Meister Eder und sein Pumuckl,0.926,7.6,84,"Family,Fantasy,Comedy,Animation",de,8,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Experimental Animation,0.6,6.375,3,"Music,Animation",en,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
This Ain't Ghostbusters XXX,1.075,6.8,113,"Comedy,ScienceFiction",en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Living and Other Fictions,0.956,5.1,81,Drama,es,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Anjelah Johnson: The Homecoming Show,0.94,6.5,60,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowboarders,0.983,5.4,99,Comedy,cs,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Things That Hang From Trees,0.832,3.8,97,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Jeu de la vérité,1.2,5.2,85,Comedy,fr,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love & Saucers,0.636,8.625,67,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bandidos,0.951,5.9,95,Adventure,en,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To Kill a Killer,0.988,5.1,95,Thriller,es,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
How's It Going?,0.884,6.1,78,Drama,fr,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Empain,0.808,5.6,25,Documentary,fr,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Function,0.618,6.4,9,Horror,ko,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Veterán,1.212,6.9,90,"Drama,TVMovie",cs,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
The Capitol of the Dead,0.809,4.1,87,Horror,pt,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
North by Northeast,0.636,5.8,113,"Drama,Crime",zh,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Prewar Grandmother,1.177,5.2,91,Comedy,es,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Merry Planet,0.917,5.25,94,"ScienceFiction,Comedy,Fantasy",ru,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DFW Punk,0.6,5.2,68,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eighteen,1.202,6.125,96,"Drama,Romance",ko,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Gold,0.98,6.2,93,Drama,nl,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Exit Room,0.968,5.188,10,"Drama,ScienceFiction,Thriller,War",en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
Not Delivered,0.735,6.1,88,"Drama,Crime",fr,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Malu de Bicicleta,0.869,5.313,90,Romance,pt,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Atlas,0.913,6.8,76,Documentary,fr,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Knight,0.835,6.9,81,"Fantasy,Adventure,Drama",pl,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Darrel,0.6,6.7,4,Animation,xx,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Drop Box,0.917,7.2,79,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poltergeist-90,0.83,4.6,75,"Drama,ScienceFiction,Action",en,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
I'm Not Angry!,0.834,7.8,110,Drama,fa,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Guiexhuba,0.645,7.6,70,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Quartier V.I.P.,1.123,4.563,100,Comedy,en,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pobre, pero honrada!",1.08,5.063,88,"Family,Fantasy,Comedy",es,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Welcome to the Discworld,1.27,6.0,7,"Fantasy,Animation",en,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Perfect 46,1.19,6.0,97,"ScienceFiction,Drama",en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Miss Leslie's Dolls,0.883,4.0,85,"Crime,Drama,Horror",en,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Champion Without Crown,1.243,5.1,111,"Action,Drama",es,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Touched,1.134,5.4,25,Drama,en,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bass on Titles,0.686,6.125,32,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chanoc and the Son of Santo vs. The Killer Vampires,1.133,3.9,85,"Action,Horror",es,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kim Cattrall: Sexual Intelligence,1.187,4.4,82,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purana Mandir,0.6,5.6,144,Horror,hi,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Very Late Afternoon of a Faun,0.628,4.8,99,Comedy,cs,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sembene!,0.6,7.0,82,"History,Documentary",en,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shulie,0.6,6.0,37,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Front and Back,0.869,5.875,1,"Animation,Family",en,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hello, Fools!",0.898,5.5,112,"Comedy,Romance",ru,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A Study in Reds,0.6,4.6,18,Unknown,en,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oeconomia,1.188,6.7,90,Documentary,de,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Visit,0.777,6.2,144,Drama,ru,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Billionaire,0.988,6.5,87,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Marshes,1.147,4.625,85,Horror,en,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Journey to Portugal,1.273,6.6,75,"Romance,Drama",pt,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Darfinkar & Donickar: The Movie,0.694,6.5,152,Family,en,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Self-Assembly,0.835,5.0,12,"Horror,Mystery",en,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Naked Making Lunch,0.953,7.1,52,Documentary,en,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classic Albums: U2 - The Joshua Tree,0.992,6.375,59,"Documentary,Music",en,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Enlightened Blood,0.73,6.3,104,Unknown,es,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Property of Republic,0.942,7.2,131,"Adventure,Crime,Action",ru,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Atlântico,1.021,6.4,107,Drama,pt,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
